,Review,Polarity
1280,absolutely disgusted level support provided samsung days purchase product still not installed support non existent totally un responsive still warranty starts purchase date,Negative
1281,smart features like wisenetflix prime video zee youtube not working directly tv remote picture quality hd super fine voice quality hd mode not clear feel voice echoing voice recognition function not working,Neutral
1282,nice smart tv everything good except absence direct connection sound system sound system connected via bluetooth able cast mobile screen also like tv much,Positive
1283,crappy product refused switch nd day usgae avoid particular model costs not sure samsung using crappy transformer low cost power circuitry,Neutral
1284,affordable smart tv samsung netflix prime zee youtube morepaid,Positive
1285,budget smart features excellent not tried voice recognition picture quality meets hd standard overall definitely meets expectations always happy shop amazon,Positive
1286,could not install tv time return,Neutral
1287,not fulfilled expectation picture quality satisfactory not good voice recognition poor usb support multiformat ui not smooth samsung tv spend another better go sony inch hd non smart tv buy tv stick separately way better others,Neutral
1288,bought rs picture quality fine audio quality also good slim looks stylish colour quality also well sd channels also give hd feelinginstallation free cost took days delivery due holidays,Positive
1289,happy tv smart features good picture quality audio system excellent expected alexa voice recognition good satisfied,Positive
1290,brought nd samsung smart tv house mother room likes much extremely happy selected tv great screen voice features although mom not use smart features,Positive
1291,overall tv good get brand satisfaction samsung people looks picture quality nice wont say excellent satisfying voice recognition feature better updates otherwise totally buy regret,Positive
1292,good picture quality prime netflix youtube zee preinstalled sound could better still better many tv price range,Positive
1293,best product price range lots useful features best part screen mirroring sound quality television satisfied product thanks samsung thanks amazon great product need,Positive
1294,bad experience samsung installation one came wall stand given know avail netflix month subscription offer bad experience samsung installation,Negative
1295,like brand delay installation support not even single call received samsung team recheck buying,Neutral
1296,picture quality sound quality good samsung service engineer not given visit place installation remind several times,Positive
1297,smart tv one amazing product purchased indeed smart one click apps openend picture quality crazy sound system bombastic add alexa like topping ice cream thank samsung amazing product thank amazon selling us,Positive
1298,buy one day working second day suddenly sound tv tv dead replace body support cheeting seller duplicate product beware,Neutral
1299,sound not working product items already open got second hand product battery also put remote,Neutral
1300,picture quality good compared chinese brand tv product quality good best price range smart tv based tizen os much app compared android based tv home interface could bit better,Positive
1301,cons sound quality not clear fan running hear voices clearly problem year old samsung inch series model tv well kindly improve pros picture quality good smart features works well,Positive
1302,got faulty product hdmi port not working not getting response neither samsung amazon one biggest mistake choose samsung various brand,Neutral
1303,awesome tv range picture quality sound quality good u looking purchase tv range go best samsung delivery also time installation next day,Positive
1304,received tv yesterday got installation done today service samsung guy awesome really enjoying features tv awesome product sounds picture quality awesome price range ifyou getting samsung price range trust really worth value money,Positive
1305,excellent picture quality excellent sound excellent looks quality product,Positive
1306,received heavily damaged screen,Negative
1307,caution dont buy got inch damaged lg tv,Neutral
1308,obviously brand product fullfilled purpose without compromise quality great smart tv samsung good price,Positive
1309,tv received damaged motherboard issue per engineer please replace,Neutral
1310,smart buy smart price obe thing need highlight hear eligible icici bank debit card emi offer flat rs emi get offer payment getting decline hence miss offer,Neutral
1311,best tv seen good product samsung tell use bixby voice assistant better amazon alexa,Positive
1312,remote mic not working properly google assistant installation delivery good,Neutral
1313,tv awesome smart features picture quality super cool sound output little low need attach bluetooth speakers get better sound output,Positive
1314,first samsung brand purchase reviews using months sound best business picture perfect bluetooth decent tizen store supports almost apps like playstore voice assistant loving bixby,Positive
1315,sound picture quality amazing voice search not working demo person knowledge tv features irritating service worst,Neutral
1316,bad support customer care side problem full screen view connecting mobile still problem not shutout cc team service station,Negative
1317,bought product amazon sale worth price saler wrongly mentioned bluetooth every information correct nice product awesome sournd quality apps available,Positive
1318,good quality picture sound samsung rep installed tv next day delivery amazon good service,Positive
1319,good quality tv excellent picture quality remote control also controlled voice sound quality also good install apps choice like hotstar drawback apps choice limited,Positive
1320,good product budget range quality sound ok got free installation samsung delivery,Positive
1321,television good necessary features voice enabled remote good picture quality also nice good value money,Positive
1322,price buy mi inch android tv buy samsung plz establish companies india sell everywhere make india,Neutral
1323,low weight high tech superb outlook sound quality little less picture quality good price range,Positive
1324,overall good tv deliver seal package good small room quality doubt samsung focus tv received faulty remote control samsung service center replaced hope good,Positive
1325,overall good smart tv price point bluetooth voice assistant sound quality decent picture quality awesome samsung one best tv company go never disappointed,Positive
1326,extra app download except pre installed appsmart features not available install extra app except pre installed app unabe download jio tv app,Neutral
1327,expected good tv got k smart features easy operate,Positive
1328,good product order damaged easily replacement think support p resolution see p resolution good samsung products colours good suggested price gpod product thanks samsung team,Positive
1329,best model one go without second thought almost smart features boxed one smart remote voice assistants built easy sharing mobiles many sound quality awesome dolby atmos output second thought buy stars,Positive
1330,simply waste dont trust reviews better samsung products showroom worthless,Negative
1331,samsung service bad called many times installation take dtails snail pace invariably line disconnected,Neutral
1332,picture quality voice recognition excellent prompt delivery good care damages highly satisfied,Positive
1333,voice recognition feature not upto mark wall mount kit provided box,Neutral
1334,quality superb nd sound good installation done day delivery comparison samsung brand chinese tv,Positive
1335,delivery ahead schedule prompt installation samsung team due onam festivity special warranty additional two years samsung extends products company installing request share approved warranty users,Neutral
1336,bought samsung tv last month within days got spoiled poor quality dont buy amazonalso not getting replies samsung,Negative
1337,good picture quality easy use remote functions clear sound quality good product price range trust samsung also prompt efficient safe quick delivery amazon,Positive
1338,product really incredible smart tv high quality visuals great sound quality also use desktop pc connecting cables connection phone easy overall smart tv easy access would love,Positive
1339,tv working amazing value money missing things apps tvf play mx players discovery not supported althoug watch viewing tv internet good product otherwise nice,Positive
1340,writting review month usageaverage sound qualitypicture clarity goodscreen sharing excellentcan use personal computeronly thing dont like tv inchesonly one usb port,Positive
1341,days stopped working company representative last days saying take time get repaired totally disappointed,Negative
1342,samsung service slow days installation yet calles sasung service center times onle send reminder mail,Negative
1343,comments love omg speed service amazon samsung get product delivered today installation done pm within hr super speed service forgot android tv best class strongly recommend,Positive
1344,picture quality good value money top buying branded product smart tv range steal go,Positive
1345,delivered time installations day overall performance tv also good,Positive
1346,totally value money smart tv limitation not android ott apps not available,Neutral
1347,tv nice build quality also good picture quality also nice work fully smart way samsung best tv budget price also nice voice recognition also good work fast sound quality wow good lovely tv,Positive
1348,gud tv features gud specially love remote smart remote,Neutral
1349,working good screen casting superb excellent working condition good sound picture quality price thanks samsung,Positive
1350,purchased smart tv th september best product samsung happy one smart features apps personal computer etc best voice video qaulity connectivity also best thanks amazon thanks samsung,Positive
1351,wonderful smart tv good picture good sound good connectivity,Positive
1352,unbelievable service amazon samsung ordered tv th july pm received th july pm get installed within hour samsung engineer amazing service sound quality good clear loud sound,Positive
1353,month writing review switch tv flickering green yellow lines coming tv slowly screen quality degrading not gud quality like old samsung tv,Neutral
1354,purchased samsung smart tv month satisfy productsound quality awesome dolby soundpicture quality goodwith price great productgood experience,Positive
1355,tv amazing guys really really love remote tv features tv not get mi realme oneplus tvs sound mind blowing sony home theatre home need,Positive
1356,terrific picture quality clear sound samsung always best best ever brand new happy,Positive
1357,amazing product good picture quality good sound drawback view mobile full screen comes small tv screen else good product star,Positive
1358,great tv fantastic audio well video quality feature loaded tv samsung nominal price love tv,Positive
1359,tv good amazon service poor,Neutral
1360,opened packet install television screen broken,Negative
1361,lines screen defective product got replacement bad screen much red contrast tried adjusting tone brightness contrast along parameters pathetic quality samsung,Negative
1362,overall good product bluetooth connectivity problem occurs times gud,Positive
1363,best picture qualitybest sound qualityalexa alsobest remote one touch,Positive
1364,awasome product price go sound picture quality good smart features also good good wifi enjoy,Positive
1365,oprating system bad not connect wifi automatically,Negative
1366,simply worth every rupee samsung much surprise ui good tyzen hope get regular updates unlike samsung phones picture sound excellent,Positive
1367,nice product overall good experience got best price thanks amazon,Positive
1368,great product really appreciable good sound quality picture quality etc everything osmmm must buy great product u r reading gonna buy suggest go blindly,Positive
1369,facing problem sometimes middle gets stuck problem seems duplicate product trusted name samsung gone water help get replaced original product,Neutral
1370,smart features picture quality excellent would bought bigger samsung tv financial constraints dream get bigger screen one day samsung thanks,Positive
1371,one came installation even contacting amazon customer care waited almost days opening box since told delivery installation guy attend stamp warranty card,Neutral
1372,one week delivery nobody call samsung installation bad service samsung expect samsung,Negative
1373,pathetic tv picture tube started flickering week apps not working properly operating system sucks slow,Negative
1374,excellent samsung product budget thanks amazon purchased th july th june instalation completed good product delivery well amazon good offerrs provide amazon thanks much,Positive
1375,despite reminders samsung not sending anyone installationcan amazon anything,Neutral
1376,loved works great one best android tv,Positive
1377,good product samsung excellent delivery amazon,Positive
1378,purchased samsung inch led tv completing days suddenly turned given service request technician visited said mother board issue really disappointed,Negative
1379,good buy satisfied product sound quality surprising battery bahubali overall good need hesitate go personal opinion,Positive
1380,picture sound quality good lacks auto audio equalisier also lacks broadcasting live telecast therefore star,Positive
1381,installation samsung amazon company,Neutral
1382,smart tv wonderful smart options given voice assistants good speakers display etc except microsoft not supported watch planning buy microsoft teams,Positive
1383,totally fine picture quality good sound also good smart features brilliant voice recognition okay not good reasonable price great featured tv,Positive
1384,u want go trusted nonchina compny samsung always best nyc sound easy installment nyc fuction alll tv screen fully open little edge designalbe,Positive
1385,hlo guys tv wondertainment series real wonderful tv love sound quality wonderful sound quality good picture quality good brand tv samsung fast delivery tnq amazon,Positive
1386,value money best smart tv low budget,Positive
1387,got cracked product tried reach customer care not able get proper resolution even correct address tele executive said address not available time,Negative
1388,smart features amazing easily accessible best thing play music screen picture quality best ever voice good full volume works boofer best smart tv ever,Positive
1389,fantastic tvgo updating review months tv functioning still slow even software update picture sound quality awesome yet get google assistant,Positive
1390,every thing good sound quality not good adjust every channel website,Positive
1391,product delivery good installation delay request amazon take initiativeness installation work means sent customer details samsung care contact customer,Positive
1392,sound good alexa works little delayed picture quality per price,Positive
1393,tv stopped working days installation bad experience samsung not expected,Negative
1394,happy product thank samsung,Positive
1395,good product though smart function not expected overall good,Positive
1396,fantastic product realy enjoyed product best budget superb,Positive
1397,received default products product not pictures sound,Positive
1398,best smart tv india price k hdr picture dolby digital sound personal computer home theatre everything need voice command amazing tv bought amazon tv beat,Positive
1399,value money excellent features,Positive
1400,good international brand gives satisfaction access features seamlessly,Positive
1401,product highly satisfactory smart features picture quality really good voice recognition expectations moreover customer service samsung team beyond expectations,Positive
1402,tv costed rs value money,Neutral
1403,best quality picture voice also bluetooth connectivity good budget good smart tv highly recommend,Positive
1404,great features along premium quality samsungthe one remote feature voice recognition great impressive screen sharing feature equally wonderful,Positive
1405,samsung not call installation even hours call people installation pay extra nobody samsung responded toll free number given,Positive
1406,received yesterday anyone get get install pincode today samsung person denying insall worst service samsung amazon,Negative
1407,tv much better chinese vendors therepicture quality far better mi realme oneplusbut installation quite delayed samsung india,Positive
1408,good picture quality sound high sound heard,Positive
1409,good product budget price picture quality awesome even sound good go wish buy budget smart tv,Positive
1410,good product per price range picture quality nice steady processor pretty good sound quality nice overall good product price range,Positive
1411,product good terms picture quality well sound would like say thanks amazon given nice product great deal,Positive
1412,affordable smart tv required featuresplease shift hd dish get good quality picture,Positive
1413,overall fantastic everything excellent,Positive
1414,good good price people told get price led best ever seen suggest others buy writing review two months full usage,Positive
1415,best picture sound quality good experience amazon prime added best enjoyment,Positive
1416,average picture quality quite bad sound output connect bluetooth speakers cheap build qualitystill believe samsung product,Neutral
1417,really like tv working good,Positive
1418,mm audio jack system not available not able connect home theatre please product amazon saying product not returned,Negative
1419,clean tv box poor delivery service dirty box not aware tv come install known recent tv,Negative
1420,got confused buying tv doubt get clear started using sound nice,Neutral
1421,picture really goodsound melodiousvalue money yes,Positive
1422,sound video quality superb excellent product thanks samsung providing lovely item within budget,Positive
1423,things gud tv anyone tell use wireless headphones tv tv bluetooth unable use,Negative
1424,good tv expect much resolution p offer full satisfaction not satisfied picture sound voice recognition good,Positive
1425,k bank discount ok ok type not good not bad considering boycott china product alternate product go samsung,Positive
1426,best product value tv comparison tv company good product thankyou samsung amazon best delivery time gud product best packaging,Positive
1427,nothing dislike except smart voice believed work like alexa,Positive
1428,worst tv ever come across every hr tv went black screen sec complaint raised engineer checked till response amazon please exchange tv,Negative
1429,excellent,Positive
1430,picture quality upto mark remote access work good speed net connectivity also good totally good product good affordable price thank samsung,Positive
1431,packing made china,Neutral
1432,bad pickture qualit star seal peasting item shows star add,Negative
1433,pathetic tv want refund harassed multiple call transfer,Negative
1434,wall mount not providede product felt bad,Negative
1435,application not found samsung store voice comand not working properly,Neutral
1436,best product price picture quality good smart features working well sound quality also good want buy smart tv purchase,Positive
1437,not good expected samsung however least giving giving accessories coming tv,Negative
1438,excellent product fits room worth buy,Positive
1439,use projector using mobile laptop may used music player sound quality voice recognition may improve picture quality average,Neutral
1440,awesome sound clarity display clarity price love samsung,Positive
1441,received tv days still not installed service center not responding samsung service center worst,Negative
1442,poor customer service delay installation,Negative
1443,bought tv one month ago sofar nice picture quality sound quality good installation service also prompt nice,Positive
1444,one best picture quality new version,Positive
1445,good product good picture quality beeter voice speaker voice recognition perfect could good product,Positive
1446,think ut super deal required features available easy simple navigation,Positive
1447,amazing led k got less k superb picture quality latest model provided amazon thanks samsung amozon,Positive
1448,dont bye productssound display problem,Neutral
1449,picture quality great price,Positive
1450,dear sir good quilty,Positive
1451,good tv,Positive
1452,always love samsung nice picture quality sound quality also good enough connectivity awsm,Positive
1453,picture quality good installation device also good,Positive
1454,best tv samsung go without problem best performance competitive price range excellent discovery,Positive
1455,get service samsung know whenever get service samsung service person review given amazon,Neutral
1456,u need constant internet connection use voice recognition picture sound quality good overall good product buy,Positive
1457,value money,Neutral
1458,one best smart tvs picture quality great also tunes app music superb excellent,Positive
1459,phenomenal sound picture quality truely worth price planning one best range,Positive
1460,making purchase compared similar brands best market smart features available,Positive
1461,received good condition brand came installation sane day thank amazon samsung,Positive
1462,tv good tv delivered july n installed next days samsung picture quality good sound not low average samsung good,Positive
1463,like nice tv good picture quality,Positive
1464,tv truly wondertainment voice recognition really good inbuilt features various apps awsome even apple tv,Positive
1465,tv good picture quality good sound quality dolby good installation,Positive
1466,liked features provided product really awesome expected best among low cost best quality,Positive
1467,features expecting like wifi bluetooth web brouser screen mirroring usb utube zee think best product reasonable price,Positive
1468,good product price,Positive
1469,product deliveredinstallation done,Neutral
1470,sounds averageos good aslo operating fast picture quality good,Positive
1471,tv board blew days samsung replacement days guess theh know product functions,Neutral
1472,option download sun nxt app really bad,Negative
1473,amazing product mi tv well way better chinese one features upto mark competitive price,Positive
1474,led tv seems really good great picture quality sound also good,Positive
1475,dolby sound not enabled option always remains disabled cannot enabled port connect pc not available,Neutral
1476,nice picture quality easily change channel hd compatible highly satisfied voice pictures quality,Positive
1477,overall good non chinese buy sound quality greatpicture quality also verydetailed,Positive
1478,good product quality good,Positive
1479,good picture quality voice quality superb thank u amazon always wanted buy type smart tv features,Positive
1480,good product price got great deal smart tv built quality overall quality really superb,Positive
1481,excellent price got around not worth mrp plus k,Positive
1482,everything good picture blinks often,Positive
1483,nice tv would good provide hdmi cable along tv,Positive
1484,good produuct sound clarity awesome picture clarity sharp value money,Positive
1485,product amazingover say nyc product,Neutral
1486,great picture quality smart features simply great quality product good simple words worth money,Positive
1487,super happy samsung led tv features picture quality voice super experience thank samsung thank amazon,Positive
1488,brand brand one replace samsung sound picture functions music system connectivity awsome latest technology,Positive
1489,picture quality sound quality fab best buy range,Positive
1490,good good budget,Positive
1491,delivery support bad amazon please take note help service e instalation,Negative
1492,everything perfect go without doubt,Positive
1493,nice tv smartness guys please buy bcs next samsung,Positive
1494,price worthy product delivered favorite shopping site good quality pictures games much,Positive
1495,got folks easy use one setup done happy product,Positive
1496,waste product tv buy days tv motherboard damaged samsung service agent engineer waste,Negative
1497,white smudges screen,Neutral
1498,good one,Positive
1499,installation process slow not respond good,Neutral
1500,overall got nice experience,Positive
1501,picture quality smart features voice recognition good recommend buy tv,Positive
1502,much functional v,Positive
1503,overall tv good k sound not good,Neutral
1504,highly promising smart v video quality owesome,Positive
1505,absolute stunner price range everyone go unlike cheap mobile company tvs price range,Positive
1506,best class impressed quality tv love samsung service one word samsung best class,Positive
1507,tv not working properly days work good tv handed like mobile phone use pan drive pc system,Positive
1508,share screen not connected lop top purchase,Positive
1509,,Neutral
1510,not worth,Negative
1511,good productbut not opinion fix wall mount,Positive
1512,dislike voice command,Neutral
1513,piece defective already lodged earlier replacement tv looses sound,Positive
1514,decent television cost,Neutral
1515,best tv range working perfectly fine,Positive
1516,voice search bixby not workinggoogle assistant not installedplay store not working,Neutral
1517,great vakue money product probably best onky thing better could bixby voice recognition,Positive
1518,smooth workingperfect choicegood sound qualitynice picture quality,Positive
1519,not android tv please think twice buying install external apps usb,Neutral
1520,samsung led tv nice onesound quality superpicture quality superbutget tvcompatible home,Positive
1521,tv remote not working waste product,Negative
1522,product really good price range however voice recognition not much efficient,Positive
1523,smart freture good report stylish good feature picture sound quality bad,Positive
1524,product worthy watch favourite shows super clarity sound quality love,Positive
1525,really awesome tv,Positive
1526,installation team not assigned call center not giving definate reply installation,Neutral
1527,picture quality okk sound nice,Positive
1528,like like tv price,Neutral
1529,tv features good voice recognition taking time little bit disappointed,Neutral
1530,true value product,Positive
1531,smart tv features good along smart remote using tv dth well internet functions,Positive
1532,not super compare ua te,Negative
1533,best tv,Positive
1534,not clear,Neutral
1535,nice tv amazing picture quality also working efficiently thanks amazon good product,Positive
1536,best smart features,Positive
1537,best tv considered rather android tv features less android tv,Positive
1538,nice product good picture quality awesome sound,Positive
1539,great tv great buy,Positive
1540,smart features,Positive
1541,worth money inbuilt alexa useful,Positive
1542,good,Positive
1543,superb value money product,Positive
1544,smart tv awesome,Positive
1545,good picture quality clarity good product,Positive
1546,love product affordable worth money spent picture quality good,Positive
1547,seller disclose star power saving sticker picture quality average,Negative
1548,perfect tv range better mi,Positive
1549,used week ui smooth faster android voice remote awesome best segment,Positive
1550,low price worthy productwell picture qualitybest featuresvoice clarity good sound,Positive
1551,received tv today dead pixel line replacement promised keeping fingers crossed,Negative
1552,good product picture soundquality good andclear,Positive
1553,damaged piece sold us voice muted frequently time remote not working,Neutral
1554,good experience tv sound quality improved,Positive
1555,super tv,Positive
1556,nice product sound clear remote awesome picture quality mst,Positive
1557,product good sound excellent quality good overall quality good,Positive
1558,good tv,Positive
1559,picture quality good voice quality also nice total features good product,Positive
1560,picture quality good audio system improved sound quality not expected samsung,Positive
1561,good product smart feature works better android tv,Positive
1562,good picture quality cheap price delivery fast thank amazon,Positive
1563,liked product much much useful many ways picture clarity good,Positive
1564,overall good tv bluetooth connect speakers sometimes os lags,Positive
1565,good product price,Positive
1566,automatically going mute mode not able unmute unless main swich getting,Neutral
1567,awesome,Positive
1568,pathetic tv picture quality blurr purchase purchase sony bravia instead,Negative
1569,best tv ever made history price point way better mi oneplus realme,Positive
1570,worthy product love quality sound picture clarity amazing superb product,Positive
1571,not good not buy please go mi android tv better,Neutral
1572,tv good even days technician came install tv bad support,Neutral
1573,sound coming sec back tv playing music,Neutral
1574,pic quality gdsound quality gooddelivery installation also good,Positive
1575,per price product meets expectations,Neutral
1576,cheating methis not smart remotebasic remote mic alexia voice search,Negative
1577,bought product everything better,Positive
1578,fully satisfied product picture quality samsung fabuloussound decent,Positive
1579,loved producthave say quality sound picture quite good k,Positive
1580,opinion picture quality goodsound quality good,Positive
1581,product good disappointed amazon delivery got damaged tv amazon,Neutral
1582,good picture quality sound good overall best deal price range,Positive
1583,tv good features amazing till unable connect alexa,Positive
1584,fast delivery next day installation impressed amazon delivery process,Positive
1585,would better android picture sound quality decent,Positive
1586,provided incorrect sized screws tv resulted crack tv,Neutral
1587,gud picture quality good smart features,Positive
1588,good experience watching tv playing games listening music etc,Positive
1589,nice,Positive
1590,worth buy picture sound quality good,Positive
1591,super tv sound quality good every thing good price segment,Positive
1592,bad experience voice recognition feature not work good google assistant,Neutral
1593,amazon always provide best best items,Positive
1594,previous sony lcd bravia lot better picture quality samsung model,Neutral
1595,far feeling good product let see performance future,Positive
1596,price bit high compared brands,Neutral
1597,best product,Positive
1598,nice good looking picture quality nice good sound,Positive
1599,great,Positive
1600,sound quality smart features meet expectations,Positive
1601,proper service avalable installations bad og waste service,Negative
1602,feeling lucky buy product nice offer,Positive
1603,excellent product,Positive
1604,awsome product cons identified yet,Neutral
1605,nice product prise rangeso well iam happy,Positive
1606,nice product overall recommended purchase every one,Positive
1607,wonderful great picture quality excellent smart features,Positive
1608,tv good hdr ultra pix make screen impressive,Positive
1609,amazing picture quality k,Positive
1610,product good expected,Positive
1611,superb less price futures,Positive
1612,not tv cinema hall incredible awesome thank u amazon,Positive
1613,superb,Positive
1614,quality amazed,Neutral
1615,display not working audio working display gone bad,Negative
1616,samsung inc good quality less rs good performance,Positive
1617,picture quality grt saound also good using tv bedroom,Positive
1618,features picture quality voice quality perfect excellent,Positive
1619,good product thank samsung,Positive
1620,tv amazing,Positive
1621,amazing quality full features suggest buyers buy tv,Positive
1622,not good product led samsung sending manufacture item amazon,Negative
1623,bluetooth voice recognition made mistake going brand name,Neutral
1624,product good fro price,Positive
1625,product good person come installation not good,Neutral
1626,nice product easy handle easy support opinion good product,Positive
1627,amazing loved features,Positive
1628,value money,Neutral
1629,gud product price range,Neutral
1630,best class meet expectations,Positive
1631,nice picture quality,Positive
1632,hotstar not installed hotstar button remote,Neutral
1633,doubt good quality,Positive
1634,picture quality good,Positive
1635,wonderful tv,Positive
1636,good product,Positive
1637,product good though sound quality not upto mark,Positive
1638,great picture quality sound smart features,Positive
1639,absolutely fantastic product price range go guys,Positive
1640,nice tv sound quality great,Positive
1641,good product,Positive
1642,service person install not responding even one week,Neutral
1643,worth price,Positive
1644,finally tv installation completed samsung engineer,Neutral
1645,liked tv tizen os good like one ui,Positive
1646,good product best price,Positive
1647,sound quality could better,Positive
1648,good product,Positive
1649,nice product featurewise price range,Positive
1650,device okay picture quality not mark,Positive
1651,best category using samsung latest phone tv buying favorite features cast anywhere directly tv youtube livecast feature needs configured first takes hours get verified youtube saying bluetooth not enabled tv find say not sony bluetooth headphones ch n complicated headphone nfc dont get easily connected mobiles without nfc smart things app choose audio output bluetooth headphone watch seamlessly one universal remote use alexa bixby make dth remote features copied directly remote even control audio devices connected tv sleek quality product got sbi card discount features free installation wall mount best tv best price,Positive
1652,nice product excellent price,Positive
1653,not available bluetooth tv overall tv best,Positive
1654,super rrrb thks samsung low cost high quality,Neutral
1655,picture quality good sound quality excellent,Positive
1656,not mark plz take back not original product,Neutral
1657,love love love,Positive
1658,type goodexcellent experience,Neutral
1659,nice value money,Positive
1660,awesome best features sound quality awesome,Positive
1661,sorry returning great service,Neutral
1662,excellent picture quality smart features nice,Positive
1663,sound quality bad buy tv,Negative
1664,thanks samsung giving low price higher values,Neutral
1665,got delivered today tv wall mount not tv box,Neutral
1666,prices high good aervice,Positive
1667,good sound quality not good,Positive
1668,good product best features k smart tv,Positive
1669,awesome picture quality song thank amazon,Positive
1670,good product price,Positive
1671,not worth buying tv,Negative
1672,good,Positive
1673,good smart tv awesome quality superb sound,Positive
1674,product nice pdf files open browser,Positive
1675,sound quality good,Positive
1676,good picture quality better color gamut great sound,Positive
1677,not checking features picture voice,Neutral
1678,performance not good sound,Neutral
1679,sound little bittle low,Neutral
1680,good,Positive
1681,light gai tv band ho gai fir chalu hi nahi hui,Positive
1682,everything gd till mnths buying,Neutral
1683,nice price range,Positive
1684,says,Neutral
1685,works per specifications good quality,Positive
1686,nice product installation quick issues,Positive
1687,frequently television,Neutral
1688,fantastic feelawesome,Positive
1689,smart features picture quality good,Positive
1690,value money,Neutral
1691,good product samsung company,Positive
1692,must buy best tv reasonable price,Positive
1693,nice smart tv price range go,Positive
1694,like picture qualityana sound quality,Positive
1695,tv best delivery late ok,Positive
1696,jio tv smart mirroring not happening,Positive
1697,clear picture quality sound,Positive
1698,worth every penny,Positive
1699,good product,Positive
1700,good experience price range,Positive
1701,good entry level smart tv,Positive
1702,good product samsung low budget,Positive
1703,good,Positive
1704,really amazing good value money,Positive
1705,realy lvly picture quality nd sound also,Positive
1706,nice budget smart tv trusted brand,Positive
1707,product excellent pictures quality,Positive
1708,looking bigger tv,Neutral
1709,google voice assistance absent,Neutral
1710,good product nice picture quality,Positive
1711,lower k tv ok,Positive
1712,excellent quality,Positive
1713,good tv lookwise nice value money satisfy,Positive
1714,best television best price,Positive
1715,picture quality sound quality superb,Positive
1716,really good quality,Positive
1717,excellent value money,Positive
1718,good product simply go,Positive
1719,best sound experience evernyc products,Positive
1720,great tv not user friendly,Positive
1721,best picture quality,Positive
1722,installation tecnician number keya hain,Neutral
1723,good tv iam satisfied,Positive
1724,excellent performance,Positive
1725,language not change properly,Neutral
1726,good smart tv samsung product,Positive
1727,information installation received,Neutral
1728,perfect one,Positive
1729,nice product nice price,Positive
1730,product good not bad,Positive
1731,nice product less price,Positive
1732,amazing tv worth buying,Positive
1733,best features reasonable price,Positive
1734,product valu money,Neutral
1735,nice tv reasonable price,Positive
1736,superb sound quality go,Positive
1737,good product samsun nice one brand,Positive
1738,good one samsung ever,Positive
1739,best smart tv,Positive
1740,great product great value,Positive
