,Review,Polarity
2380,tv good picture clarity k netflix prime good smoothness feels little easy eye probably cos high refresh rate concern tv around inches think inch thinner would better gap wall mount not exactly gap design not completely single border art mode good need shell money free trial free art would solve problem alexa not,Positive
2381,delivery placed order jun delivery tv done jun demo installation done rd july quiet impressive lockdown period tv pictures quality nice doubt maintained quality track records tv also sounds purchased inches tv watt sound given specification real scenarios seems sufficient inches big tv people sitting minimum gaps,Positive
2382,hellobought tv satisfied delivery promised within days set not want wall mount compared tcl qled tv though qled samsung choice brighter panel nits comparison nits price difference kpicture quality superb panel really bright clear even lit room problem blacks good though not oled standard colours,Positive
2383,best tv price bought k cheapest tv hdmi hz screen refresh rate bought keeping future xbox one series x purchase mind downsides see viewing angles great installed bedroom problem blacks not purely displayed oled per se oleds far expensive upscaling works great part especially much action going movie gam,Positive
2384,frame lives upto reputation ticks right boxes review days usage experience truly mesmerising picture engine superb job upscaling normal hd quality k watching movies treat tv speakers also good right sized room connectivity also easy convenient connected readily bluetooth soundbar art mode treat sore eyes samsung gives months free subscription eventua,Positive
2385,installation demo mentioned free invoice service personnel charged additional wall clamp telling screws provided wall adapter not proper size either keep tv table stand pay extra ruppees simple metal clamp also protrudes wall another way making extra money told company provided wall fittings ensures proper screws also many excuses good tv picture quality,Positive
2386,ordered tv delhivery people took days deliver product within city poor delivery service flipkart time samsung installation quick helpful tv almost perfect price point go nowhere buy tv budget try get k several offers running picture quality great guess need soundbar fully fledged experience overall must buy recommended tv price point l,Positive
2387,recently got q qled model one better sound model reason os little laggy takes time load power lags good mins goes smooth wall mount beautiful colors vibrant sharp viewing angles also great except lag issue definitely bang buck,Positive
2388,great tv picture vedio quality good art mode truly awesome remote bixby tizen os flawless responds well sound bass good small medium size room viewing angle good medium small hall refresh rate also good not yet experienced cons update cons ever find keep mind dont expect hd channels sports hd channels stream k definitely not overall tv good buy defin,Positive
2389,awsome tv samsung known display beast qled panel sound also loud watt speaker great sound quality right market not even single companies provide qled tv range,Positive
2390,super impressed delivery installation tv happy overall purchase purchased bedroom massive great viewing experience deep blacks almost like oled uhd k optima projector screen tv certainly gives tough competition though size pretty impressed overall package dont find much use art ambient modes fancy things single wire makes,Positive
2391,frame experience hanging wall great good quality material high clarity picture display ease operation good sound output best part one single wire tv clutter wires awesome,Positive
2392,ordered days ago delivery installations done per timelines product excellent value money doubt tv loaded premium features connected wit sony ht system feel watching movie theatre also sd upscale good connect bluetooth ear headphones sound bar one negative thing frame bezel not available india get frame outlook apart things excellent rec,Positive
2393,amzing tv really look like photo frame wall wish available different fram colours well otherwise picture quality great variety amazing effects applications provided,Positive
2394,great product nice build quality viewing experience preferred many android tv not regretting colours vibrant clear getting software updates improving user experience easy search switch navigate sound completely depends upon video audio quality not much sound options available way much better chinese products made vietnam not india,Positive
2395,absolutely loved tv bit costly worth price future proof hdmi would recommend anyone planning buy ps xbox,Positive
2396,good tv specs tv good taht price think best buy recommend tv look specs price,Positive
2397,got tv installed yesterday initial views tv exceeded expectations tv excellent far better options available price range,Positive
2398,flipkart delivered days big thums installation got delayed chase team not expected gave star product awesome picture quality connectity sound good art option fantastic see boring black screen anymore not use set art mode another level experience art collection good payed month got month free one conne,Positive
2399,best tv range qled experiance nice go total worth picture qaulity sound awesome totaly awesome thanks flipkart fast delivery fast installation much happy product deal,Positive
2400,wonderful experience first online purchase pay without received goods afarid tv fragile item every thing went well l recieved tv much advance compared delivery date given installation also completed hours initial reaction tv worth buying picture quality fabulous detailed review give days usage let thank delevery installation,Positive
2401,beautiful great performance tv good picture quality nice colours bright totally qled got delivered next day order fitted technician well fit,Positive
2402,sony led tvs separate apple tv device whenever wanted screen mirror phone seamless simply press screen mirroring button mobile screen tv via apple tv apple tv mobile wifi network got tv samsung frame tv connected wifi expected work similar fashion screen mirroring doesnt told sounds weird every time mirror content phone,Neutral
2403,reason deducting one star lack internal storage since loaded many features like art mode ambient mode etc little storage frame claims gb storage installing app left mb storage acquired os preinstalled stuff probably samsung want tv got filled many stuff may affect performance samsung smartthings mobile applica,Positive
2404,go got nd thought already tv nu series bought lak years ago conventional led back lit panel wanted buy qled time cost qled way high around laks accidentally saw tv flipkart killer price k worrh every penny spend enquired local stores tv quoted price around lak next moment placed order flipkart,Neutral
2405,unfortunately product received defective one raised replacement request would updating rating replaced product used days tv automatically switched refused turn tv terms call boot loop samsung technician came investigate issue reported one connect cable one connect box problem asked raise replacement request,Negative
2406,picture quality good,Positive
2407,edit post days flipkart samsung delivered faulty product within days stopped turning samsung service guys came examined confirm one connect box faulty spare parts handy disappointed heartbroken samsung one connect box not working poor quality productsreview otherwise long research youtube electronic stores choosen frame tv happy decision truly beautiful,Neutral
2408,writing review days usage picture quality sound good frame feature also good firstly thought never use frame love cons found samsung app store bit laggy certain time,Positive
2409,though installation delayed days technician put best efforts make look like real frame tv great price go get familiar entire features product new one update cons came across,Positive
2410,good hdr picture quality dark aesthetics good tizen os needs improvement earc connection keeps disconnecting soundbar samsung resolve soon,Positive
2411,never regret decision buy tv cant tell longevity using around couple months present awesome viewing experience best tv price rated,Positive
2412,got installed today picture quality amazing looks perfect wall gap installation surprisingly sound quality great slight base well watching hdr k contents satisfying highly recommended,Positive
2413,best part samsung connect box,Positive
2414,got delivered expected satisfied ways except tv phone connectivity little hard need turn bluetooth gps wifi not easy time connect easily mirror cast start second confuse ordering go,Neutral
2415,nice offering rather perfect one would say one dilemma budget permits go sd upscaling not disappoint adds elegance ur room well simply rounder negative unavailability customisable frames,Positive
2416,stunning picture quality sound look gorgeous looking tv value money stars flipkart delivery quick installation well downside unavailable frames selection india looking white frame hope coming days able order one online,Positive
2417,would rate samsung frame tv solid picture quality performance rating way flipkart sellers fooling customers ordered tv fiipkart sale period website k delivery done within days th august waited another days installation guys come installation samsung guys arranged flipkart opened box see gap wall mount missing,Neutral
2418,product best flipkart delivery service pathetic lack support timely update,Neutral
2419,amazing tv price range looks amazing great picture quality overall satisfied,Positive
2420,frame tv brilliant flipkart delivery installation equally good major missing element samsung not give frame ther tv actually frame main usp tried buying tv samsung website samsung team clueless even escalation ceo escalation not help,Positive
2421,best tv rs,Positive
2422,nice product,Positive
2423,found everything good sound well picture oneconnect box,Positive
2424,tv awesomeyou must buy value money picture quality awesome delivery expect awesome,Positive
2425,comparison product price,Neutral
2426,like samsung,Neutral
2427,company provides customizable bezels tv around world unfortunately frames provide tv,Negative
2428,best product one,Positive
2429,day purchase installation donesamsung not respondingflipkart says worry sirno one responds phone calls,Neutral
2430,awesome tv loved,Positive
2431,good tv go picture quality tooo good excellent deaign connectivity feel internal memory low thats tv absolute value money,Positive
2432,overall tv best buy picture quality also extremely good k k downside sound output bass good picture upscaling also descent flipkart delivery installation services fast good connectivity tv not good u r thinking buy tv u budget less definitely go believe u not get wrong,Positive
2433,fantastic tv great features,Positive
2434,awesome purchase remote bixbe not working,Positive
2435,awesome tv never disappointed tv value money art mode fantastic,Positive
2436,flipkart decided update status tvs lying floor thier box installation done course flipkart response nobody calling,Neutral
2437,one rd purchase past month office room bedroom living room office room love exceptional quality technology used,Positive
2438,awesome product buy itbut issues mirror casting phone,Positive
2439,superb quality value money go,Positive
2440,amazing quality amazing soundlooks stunning home,Positive
2441,go stylish look,Positive
2442,awesome picture quality wire management sound quality also best price segment,Positive
2443,unique style concept value money compared models market one style connectivity performance good overall awesome product,Positive
2444,writing review use months really flat wall picture quality really good sound also fear enough watt hdmi usb one hdd pen drive remote really cool minimal small change airtel dth channel remote likeos samsung tizen big app ecosystem like androidits little faint kind blurred picture quality compared oled not easily measurable eyes,Neutral
2445,bad experience never ever purchase tv,Negative
2446,tv really splendid smooth one go without second thought drawback frame one not provided samsung drawback name shows frame tv not included box pic quality goodaudio also ok good badbest purchase sale save money,Positive
2447,features good need think buying cheap price qled technology,Positive
2448,not perfect android tv worst case installing apps,Negative
2449,value money inch segment budget k not find anything better budget lakh plus inch go sony x x,Positive
2450,price high sumsang branding must front,Neutral
2451,great tv good set features quick delivery flipkart price ok get pros outstanding picture sound quality picture frame functionality design one box visible wire clutter great connectivity samsung phones mirroring etc cons analog audio output user manual useless smart things app tv phone complicated not practicalmy one major gripe mm audio found anyw,Positive
2452,tv delivered day mentioned picture sound quality perfect,Positive
2453,tv keeps switching continuously every second,Neutral
2454,picture quality awesome sound quality also good medium size room issue ott application netflix apple tv prime video working fine zee sony liv hotstar not working fine hung frequently not optimised tizen os samsung work also limited application available download application also not upgraded app store,Positive
2455,doubtful choosing tv happy choosing delivers promised panel quality top notch sound quality good intelligent mode real helpful every new technology doesnt feel left looking qled tv go,Positive
2456,complete value money n best tv price picture qty also good even app also good,Positive
2457,expectations reached excellent experience,Positive
2458,best class k tv,Positive
2459,awesome led tv vivid picture crystal clear sound true value money,Positive
2460,excellent display quality got delivery next day installation done day feature like samsung oneconnect box included wall mount usp product qled panel provides great contrast however audio not loud like led tv able take maximum volume better buy soundbar compensate tizen operating system let not good android webos nothing done part,Positive
2461,excellent product excellent delivery installation,Positive
2462,tv local dimming dolby vision support image quality still not bad hdr hdr support hdr tv punchy oneplus qled q series tvs since local dimming audio tv truly feels like next level better tv price range oneplus lacks sales support recommend buy one instead warranty oneplus tv dead since last two months nobody came repai,Neutral
2463,picture quality expellant sound still need power remote small handy worth money,Neutral
2464,excellent television price range sound output great however going inch version watt output decent room might need soundbar hall blacks good not deep oled however price range get better colour contrast amazing qled tech television frame gap wallmount art mode actually cherry cake woul,Positive
2465,looks great wall,Positive
2466,best tv ever,Positive
2467,best tv buy,Positive
2468,best tv,Positive
2469,must buy art lover want decor home something unique picture quality superb art mode said awesome service flipkart well early delivery installation lets see tv work time,Positive
2470,awesome pic graceful looks let poor wifi antenna price point components top notch,Positive
2471,loved sound picture quality makes feel amazing buying tv one negative point end frame buy tv frame separately not assembled tv know time buying,Positive
2472,good bluthooth connectivity not good connect home theater bluthooth tv completely remote hang,Neutral
2473,amazing tv best,Positive
2474,whatever imagined inch lifestyle tv tv beautiful bold colourful sound great could bass job w speakers wish frames cheap easily available another thing everyone else take tv extra careful one connect cable single cable tv expensive k love frame,Positive
2475,nice,Positive
2476,low quality picture not clarity picture,Neutral
2477,good picture quality bright surrounding vibrant colours notice blacks not good dark surroundings would wish oled tv also viewing angles not good upscaling video processing not good well specially sd content lot judder turn high frame rate feature clear motion sound ok anyways expect much w speakers active voice amplifier feature seems gimmicky,Neutral
2478,excellent buy value money looking tv k budget frame best choice right value money tv brand comes close price sector frame concept excellent even without tv stands high picture performance tizen os bit laggy besides best tv buy inch version aggressively priced one bought,Positive
2479,nice tv go u budget k,Positive
2480,expectations reached experience great picture quality colours natural perfect,Positive
2481,amazing,Positive
2482,best qwwwsum picture quality sound,Positive
2483,amazing tv great picture quality good speakers,Positive
2484,loved,Positive
2485,fantastic picture look tv awesome tv price frame look realistic check look,Positive
2486,using huge inch tv mi inch tv looks small,Neutral
2487,awesome picture quality sound best value money thank flipkart,Positive
2488,awesome,Positive
2489,excellent purchase prompt delivery installation real value money,Positive
2490,excellent tv awesome sound picture quality dont need external speakers tv sound enough good base minor downside tizen operating system runs bit slow initial minutes turns tv,Positive
2491,tv tick right boxes terms latest features picture sound quality best class though looking dolby vision one prime features settled tv due offering high contrast acceptable brightness level hdr price range comparison branded tvs,Positive
2492,last year frame model looked felt premium frame tv feels cheaper quality degrade display body remote owned model better display viewing angels also everything felt premium feel material sound model better interface better model software interface way smoother model model interface dark apps things keeps lagging hanging,Positive
2493,awesome,Positive
2494,expect hd channels look great tv except small flaw everything great tv tv even comes close similar price range,Positive
2495,amazing product thing many features price range,Positive
2496,one much better sound experience inch model bcz speakers woofer picture quality easily comparable l model satisfied white remote one connect box overall tv quality experience,Positive
2497,best market,Positive
2498,love,Positive
2499,nice sound screen frame,Positive
2500,ordered tv flipkart delivery done next day n installation day delivery worth buying qled tv budget picture quality sound n connectivity awesome remote slim n handy handled carefully costly smart things app great wir u operate tv remote areas internet connectivity must picture upscaling mobile tv awesome overall rating strongly recommend go,Positive
2501,good,Positive
2502,nice tv,Positive
2503,prompt safely delivered flipkart installation completed days delivery thanks flipkart samsung,Positive
2504,best tv ever,Positive
2505,hesitant not available offline store watching image spending goodbut phenomenali done tremendous research frame best installation awesome experience,Positive
2506,one best product,Positive
2507,best tv right not price range plus frame feature amazing must buy,Positive
2508,good tv highly recommended,Positive
2509,not yet installed delivery person much better guy came yesterday,Positive
2510,best segments picture quality superb viewing angles also v good though va pannel picture upscaling great virtual audio systems itunes impressive sound also really qled pannel value money,Positive
2511,slight technical error occurred glip cart samsung installation due bad weather really enjoy see frame,Negative
2512,cool trendy,Positive
2513,excellent product,Positive
2514,value money,Neutral
2515,perfectly home looking latest facilities,Positive
2516,fabulous product exceptional delivery flipkart great service samsung even lockdown period,Positive
2517,checking many televisions viewing number videos finally brought tv first qled price point unbelievable w speakers high refresh rate alexa bixby compatabilty art mode list never ends hd picture quality superb try adjust normal quality picture spread little blur depends individual perspective happy buy dont hesitate go,Positive
2518,good,Positive
2519,best inch tv range,Positive
2520,tv quite amazing flipkart delivery service really bad,Neutral
2521,great tv worth price though little confusing due art mode sound also good decent bass great tv anyone thinking buy buy,Positive
2522,recently purchased frame tv must say impressive first look picture quality good tested k videos thanks qled sound awesome speaker tinge bass enriches experience also amplifying sound feature amazing automatically increases decreases volume per surroundings software laggy times could improve updates otherwise nice work done ux ans ui part,Positive
2523,amazing tv value money,Positive
2524,amazing,Positive
2525,deliberated lot whether go cheap chinese brand premium brand heard enough horror stories friendsabout poor quality chinese brands limited service availability since lot products samsung home worked well far hence went samsung sharing initial observations tv delivered installed time without follow ups top notch premium iooking uhd tv sharp pictures go,Neutral
2526,pro excellent picture quality ofcourse k image processor amazing notice smooth movement images netflix n amazon prime content enhanced superior experience good sound quality brightness nits excellent wifi works smooth especially u mps connection dont blame tv slow loading miracast works perfect cons cost low looks bezel not great like regular cheap tv log,Positive
2527,smart tv neither remote smart tv bluetooth also mm audio jack missing optical device connected not best product amount paying,Neutral
2528,perfect tv samsung price range need update software features software downloaded samsung website unzip file put pendrive install software size gb tv excellent sound quality also good connectivity also simple,Positive
2529,excellent picture quality k hd video pictures great build quality looks premium nice viewing angles hz refresh rate really advantage smooth display really feel wow watching cricket hd channel wifi also works well smart tv interface friendly almost apps available like youtube hotstar zee sony liv many else expect k price couple things improve bluetooth connection remote quality could better,Positive
2530,best purchase made long time display top notch k content looks brilliant hdr netflix prime video sound quality good buying k firestick even made better bluetooth connectivity u home theater setup mm audio jack buy digital analog audio converter solves problem samsung technician helped get done overall u someone good internet connection must buy television u ju,Positive
2531,picture quality amazing sound quality connectivity good time not av put support optical annoying old generation remote dose not point remote apparently lg similar product voice remote lg cm inches k uhd led smart tv uk pte brown model k higher every thing samsung improve area could better wh,Neutral
2532,sound picture satisfactory price black level lack local dimming visible dark scenes hard make upscaling anything hd looks woeful samsung smart tv os great everything netflix hotstar works butter smooth sound good point need instantly connect external audio output samsung could priced k higher given hdr full array local dimming would perfect tv,Positive
2533,awesome tv good sound qualityand good display application working well youtube primevideo netflix others things good tv,Positive
2534,lots connectivity issues rca port available wires red blue white not connect stb dvd player rca however connect using hdmi port mm jack available digital optical output hdmi arc available connecting speakers bluetooth available quality picture best product range may dissatisfied w speakers good groove,Positive
2535,best alternative xiaomi k tvs superb picture sound quality great price masterstroke samsung end xiaomi vu others run anyone looking quality samsung product go tv,Positive
2536,profound clear display good sound system w connectivity great support bluetooth tv not composite cord slot normal set top box cannot connected tv hd set top box connected hdmi wire overall fantastic product,Positive
2537,wonderful happy get picture quality sound good thanks samsung installation smooth promt better best,Positive
2538,k television price unbelievable tv best smooth interface lag features work well k pannel also mind blowing also download various applications like spotify netflix prime built overall best television available market anytime better sony lg go without giving second thought,Positive
2539,amazing experience ever smart samsung tv great features looks makes moment let enjoy fantastic way,Positive
2540,smart tv not android tv u cannot install apps apps available samsung store installed less app collection example prime music app jio tv app even cannot cast prime music hotstar tv tube casted tv hotstar available tv searching content hotstar using supplied remote difficult use smart things app help navigate better overall not smart tv j,Neutral
2541,picture quality sound amazing not willing buy mi vu searching established brand right time released tv doubted confused samsung lg got introductory price cash back love tv,Neutral
2542,overall performance good picture quality awesome see actual difference low prices tvs keep side side compare user interface also nice easy use reason giving stars sometime apps like hotstar crash not sure problem tv app,Positive
2543,good tv samsung low budget colours shiny punchy many apps pre installed comes handy net connection good need sound bar normal viewing flipkart delivery installation impressed nothing got good tv regrets thanks samsung flipkart,Positive
2544,writing review using tv day picture quality sound great faced trouble connecting smartthings app delivery really smooth soumik bhandary called came convenient time installation process best malay really great job professional knowledgeable take tip really impressive great experience setting tv,Positive
2545,according quality display colours really good speaker also good bt u wont get storage tv like u get mi tv also screen mirroring feature works well samsyng smartphone,Positive
2546,takes time understand features audio video quality full justice hd channel paid apps not work mobile like live tv netlillflix hotstar connectivity good value money,Positive
2547,tv nice installation also nice sound ok not well nice tv picture quality best,Positive
2548,excellent product pictures amazing hd channels sounds brilliant bouncing clear connection fast easy world costumers service samsung fast institution demo happy samsung engineers sweet beauty samsung products fast time samsung products users time best classhare krishna,Positive
2549,samsung super cm inch ultra hd gave family immense pleasure picture quality also sound quality price much perfect total perfect combo go everyone,Positive
2550,delivery arrangement installation excellent flipkart call anyone anything got delivery time installation completed without delay technician samsung also nice friendly person overall experience top world,Positive
2551,excellent product impeccable performance issue people struggle lot service engineer come install manual not provide finer aspects even use remote productively service engineer also failed provide good demo vital features tv performance tv last one month excellent picture quality sound quality awesome experience k uhd watch tub,Positive
2552,television product one best excellent picture quality powerful speakers responsive user interface coming connectivity misses bluetooth fine thing like remember previously connected wifi devices enter wifi password everytime connect internet typing using remote becomes frustrating,Positive
2553,looking k tv best option picture quality good limited app support major apps like netflix prime hotstar etc available bluetooth not youtube connectivity k quality good overall worth price,Positive
2554,excellent product price point black levels good movies netflix primevideo hotstar etc streaming services looks good default standard color mode blue not liking switch natural movie mode color looks natural pictures set top box also good hdr makes pictures vibrant especially netflix primevideo technology makes videos smooth,Positive
2555,nice product received advertised supports netflix prime video tube sunnxt clarity good one extra not give sound remote remote small expected smarter one interface good dth internet streaming quality superb would certainly recommend one price offering samsung throughly understood mind set introduced product not disappointed complete package,Positive
2556,absolute beast tv perfect picture quality connectivity awesome take seconds connect either network mirroring ui brilliant well ease use cannot ask think twice go,Positive
2557,good amazing quality picture quality awesome things improved bluetooth connectivity must tv remote normal samsung giving smart remote atleast except must go anyone looking buy k tv,Positive
2558,ordered tv days back using days updating observation pros cons form pros picture quality good hd k contents really eyes pleasing sound pretty much good say excellent not bad well responsive surfing apps like butter connectivity good bluetooth not wifi connectivity really good cons bluetooth mm jack samsung tizen limited,Positive
2559,stars time delivery stars next day installation product worths every penny somewhere improve overall product good pros best picture quality make changes expert setting fast reliable sound quality cons voice control tv remote could better,Positive
2560,reading lot reviews confused however finally bought dth good apps smooth connectivity brilliant also checked ps gameplay looks likes running fps really good product issue blacklight background black think normal delivery installation day good work flipkart samsung,Positive
2561,great picture quality prize trust brand sound quality good user interface ok best part k picture clarity youtube k videos working excellently refresh rate hz certainly makes difference hz seen cheap k tvs downside bluetooth missing price point bargain strong great delivery flipkart,Positive
2562,excellent picture quality superfast connectivity sound could better price also ports available back place discomfort,Positive
2563,let give feedback using months first one best products range looking smart tv features like chromecast wifi connectivity picture quality picture quality ofcourse samsung tv much better picture quality compared brands go lookin ultra hd superior quality pictures sound supported dolby atmos doubt best class sound high qualit,Positive
2564,thank flipkart product delivered well time excellent condition coming product amazing product unbelievable price,Positive
2565,got amazing product samsung delivered flipkart price point inch ultra hd television worth good picture quality great sound well tried smart options ie netflix youtube till yet one thing please buy voltage stabilizer tv along previous inch samsung led screen got damaged voltage fluctuations,Positive
2566,good product remote standard one lot buttons old gen type not pure android works tizen got usual apps great buy,Neutral
2567,value money sound amazing hear well picture quality looks cool sharp clearity price segment better choice purchase tv,Positive
2568,picture quality excellent worth money fully satisfied product installed tata sky hd box along could see difference b w sd hd channels love bringing high quality tv lower price yet explore features well,Positive
2569,nice led tv price segment good sound clarity md ehsan dumka,Positive
2570,best class picture quality samsung tv pros visulation good compared lg tv netflix hotstar youtube facebook zee apps good use screen mirroring option available iphone users well perfect speaker cons bluetooth tv remote quality bit cheep material however tv display best quality,Positive
2571,samsung super great budget friendly tv launched samsung performance great cons bluetooth google assistant button remote ignore things budget friendly segment,Positive
2572,nice product value money great picture clarity sound clarity enjoy movies sports games great k hd view product price range,Positive
2573,next gen product smart tv smart features hd k videos nice watch tv not anyone expecting hd installation done fast within four hours getting product installed samsung authorized professional gives confidence rightness product one year warranty durability product time telllll,Positive
2574,pros good picture quality box os fast decent app availability product good price cons aware vfm like bare minimum product dont expect oomph factor advertised local dimming decent picture quality drawbacks flipkart took days deliver installation not done days poor part flipkart called samsung directly tired waiting flipkart responded immediate,Neutral
2575,feedback based months usage say excellent product pricing samsung pros video quality superb connected hd channel access youtube prime simply awesome faced issues far cons audio output bit varying may w update fix soon lastly go looking best price brand trusted samsung,Positive
2576,samsung super ultra hd k tv review pros value money great picture quality played k content amazing lagging good refresh rate brands deliver uhd tv much lower price cannot compete samsung picture quality better speaker w sound quality better compared models buy external soundbars wall hanging deliver better sound output smart features cool not android based os tize,Positive
2577,world class product samsung usual led best price picture quality fine bass quality excellent,Positive
2578,best uhd smart tv better mi tv go,Positive
2579,designer super user multimedia devices using dual desktops designing see one wants buy k tv go inches size every full hd monitor inches diagonal measurements preserves best dpi seeking k display double hd height x get clarity like monitor yeah samsung standards price range top notch,Positive
2580,picture quality superb sound quality like samsung sound ok ok important thing operating system tizen limitations apps not apps work operating system firestick unable use apps work firestick onto samsung tv parents great experience watching daily soaps big screen installation service great flipkart delivery great,Positive
2581,tv really really good upscaling really nice quality picture unquestionably amazing samsung product tv everything ask major apps like sonyliv zee hotstar prime video netflix jio cinema eros apple tv many many available user friendly experience minor cons remote old style workaround use smart things app bluetooth workaround buy spdif bluetooth convertor,Positive
2582,tv samsung really nice black levels really great feel like watching high end tv watching hd quality videos specially k videos picture quality best price range k regarding sound quality good not great vocals come much clear took boat aavante watts soundbar connected hdmi sound amazing vocals bass deep clear kindly purchase bluerigger high sp,Positive
2583,nice tv price range thanks flipkart exchanged old tv good price k videos nice feels like cinema theatre,Positive
2584,awesome product provided flipkart awesome price fast delivery next day installation feels like privileged customer,Positive
2585,great tv compared liwer brands lyk vu ifalcon thomson mi great typical class leading finish hdmi ports gr picture fast connectivity n prompt streaming found par series available retail outlets,Positive
2586,good picture quality good sound looking good hdmi port not avi cable port mm jack not available fiber cable support,Positive
2587,good picture quality sound quality not good dont know dolby digital plus certification voice playing hear properly background music cant hear vocal clearly definitely need sound bar cost sound,Neutral
2588,tv brilliant features ui good responsive thing cant able cast screen google pixel since google owned products work well casting options thats understandable excellent sound great bass picture quality lack mm audio rca disappointing output spdif volume control speakers work connect mm speakers dac need sound bar hdmi arc feature,Positive
2589,awesome product awesome delivery installation services provided delay receiving product per delivery slot selected day installation provided well regarding product one misery saying words appreciation picture clarity dynamics sounds excellent w r price tag great value money required apps play contents preferred providers slightly disappointed connec,Positive
2590,picture quality good sound ok ok tv remote ok ok smart tv options good many apps online videos app like hotstar prime netflix youtube screen mirroring really big issue tv mi samsung phone connected properly not able cast screen mirroring iphones motorola phones,Positive
2591,hotstar getting hanged tv getting restarted minutes screen share option not working properly display disappear sharing screen need restart tv share apps not working properly high speed internet screen resolution sound quality ok apps works properly worth money,Positive
2592,super k uhd tv samsung meets basic requirements picture sound size except ports hdmi ports usb one limitation also bluetooth connectivity age era tv truly vfm price range day receiving discount fk next day felt really bad market dynsmics work fk delivery time punctual exchanged earlier tv forgott,Neutral
2593,better alternative looking mi tv stretch price better display descriptions needed samsung display awesome delivered perfect working condition next day purchase service personnel came next day wall mounting,Positive
2594,tv works good apps cannot deleted eat away space smart things app working fine month since using,Positive
2595,first engineer installed led day received good picture quality every detailing k videos makes enjoyable watch easily accessible internet even people older age need understand actually works sound quality fine gives theatre sound full volume external speakers may not required,Positive
2596,purchased tv october right decision purchase picture sound quality good also user friendly connect play youtube netflix amazon videos truly value money product installation also done next day product reach home drawback apart samsung smartphone not able connect mobile device good samsung feature added,Positive
2597,talking conssound lower side speakers faced downwards also normal remote not get smart remote disappointing overall decent product great picture quality,Neutral
2598,good tv price k uhd however speaker weak might deal breaker find difficult hear spoken hd channels without soundbar picture quality pretty good blacks black literally get enough details dark scenes feel like watching scenes pirated dvd copy movie apart build quality good apps work like charm tv snappy,Neutral
2599,super picture quality con could given better remote super services flipkart sumsungdelivery installation done within hours thanks bbd got reasonable price,Positive
2600,great tv overall breaking categories review done months usage display excellent panel price blacks really deep could use full potential hdr shows capable devices platform also supports hdr dolby vision pro tip disable auto motion plus settings want watch fps video fps vice versa want fps fps games somewhat fps sound l,Positive
2601,good product picture clarity good loved much satisfied demo installation product,Positive
2602,lovely product researched lot buying tv comparing many tvs decided buy one happy product samsung delivers quality reasonable price one thanks samsung,Positive
2603,works perfectly sound quality average perfect base picture quality superb supports k disadvantage supports hd set top box k uhd set top box,Positive
2604,received tv well scheduled delivery time samsung executive installed next day best part tv picture quality amazing secondly considering price gives expect get apps viewed large screen though nothing new definitely value money loved purchase,Positive
2605,k tv brand like samsung unexpectf purchase procec flipkart tv awesome superb picure hd video looks like uhd connectivity good received tv due date installed befor due date,Positive
2606,bought couple months ago expect television good mainly use streaming apps watch content works seemlessly high picture quality wide range apps available tv includes streaming apps available india music apps like spotify acts like virtual dj talking picture quality k hdr videos looks stunning smaller details video seen highest clarity w speakers,Positive
2607,nice product picture quality awesome play uhd p bit blueray movies via usb port works well without lagiging think need buy android tv brand u run android apps trough android box lower price cable operator good sound quality hdmi port usb port use usb splitter needed wifi connection also well,Positive
2608,pictire quality pefect sound echoes bluetooth aux option make things worse not good option like watch tv lot movies music news tv series good,Neutral
2609,picture audio audio great loud bit odd bass output not expect brand like samsung picture enlarge upto scale k upscaling picture odd croped try enlarge not expecting smart thing app enables bluetooth unfortunately bluetooth remote like option not available like mi tv smart thing app works like charm type manually remot,Neutral
2610,installation done demo not givencoming product feel got money back terms quality sound appearance nice product going back home work always good,Positive
2611,point considered purchase set top box hdmi port must remote quality not uptown mark picture quality awesome recommended surround sound,Positive
2612,nice tv price value money nice picture quality hd channel recommended tv good sound quality good normal use always want theater kind sound buy sound bar built wifi connect tv mobile hotspot easy mirroring,Positive
2613,hi advantages nice picture quality sound apps like hotstar amazon prime netflix browser streaming etc support excellent durability goodcons hotstar app language selection option comming second biggest con remote even tv bought years back remote wonder give ordinary remote k tv even telling new remote cant suitable tv,Neutral
2614,worth price pay download smart things app get full features tv note get realistic video quality turn auto motion plus setting,Positive
2615,nice tv better features connectivity impressive package better sound,Positive
2616,bluetooth days almost mandatory remote old school boring screen mirroring fails connect smart phones provision connecting external audio devices wifi connection smooth video rendering good clear audio quality good spec given app store good enough,Neutral
2617,awesome good uhd tv happy say great choice waited done right selection,Positive
2618,nice,Positive
2619,wow superb service,Positive
2620,bought delivery time process smooth samsung installation demo average installation done hours delivery product looks premium picture quality pretty good audio clear lack bluetooth functionality,Positive
2621,ordered tv got faulty product replaced product got faulty product flipkart side issue supported refunded amount,Neutral
2622,good tv buy,Positive
2623,nice product,Positive
2624,amazing terms picture clarity sound,Positive
2625,good tv disappointment remote smart tv come smart remote control current remote old button style buttons also hard give remote similar firestick rest every thing perfect,Neutral
2626,samsung brand best k tv price range,Positive
2627,samsung always delivered quality specifically terms televisions top notch price go,Positive
2628,excellent,Positive
2629,good tv,Positive
2630,nice tv samsung nu clear picture connectivity fast,Positive
2631,purchased tcl tv years back total waste money worst experience within one tv damaged decided buy cheap chinese product finally purchased tv good customer service called installation come within hours polite staff tv excellent sound pictures quality good want bye good tv budget go,Positive
